-0.10,0.45,0.02,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.02,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.00,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.01,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.02,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.01,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.00,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.01,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.05,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.05,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.05,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.06,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.05,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.05,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.02,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.02,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.04,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.10,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.14,-153.67,0.00,0.00,255,0.00
-0.10,0.45,0.24,-153.68,-2.06,0.00,255,0.00
-0.10,0.45,0.31,-153.68,0.00,0.00,255,0.00
-0.10,0.45,0.11,-153.68,0.00,0.00,255,0.00
-0.10,0.45,0.40,-153.69,0.00,0.00,255,0.00
-0.10,0.45,1.08,-153.70,-4.12,0.00,255,0.00
-0.10,0.45,2.85,-153.75,-4.12,0.00,255,0.00
-0.10,0.45,3.26,-153.82,-4.12,0.00,255,0.00
-0.10,0.45,2.07,-153.88,0.00,0.00,255,0.00
-0.10,0.45,0.93,-153.90,0.00,0.00,255,0.00
-0.10,0.45,0.53,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.17,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.07,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.02,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.00,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.02,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.05,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.08,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.09,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.02,-153.91,0.00,0.00,255,0.00
-0.10,0.45,0.08,-153.91,0.00,0.00,255,0.00
-0.10,0.45,0.19,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.24,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.23,-153.93,0.00,0.00,255,0.00
-0.10,0.45,0.31,-153.93,-2.06,0.00,255,0.00
-0.10,0.45,0.14,-153.94,0.00,0.00,255,0.00
-0.10,0.45,0.18,-153.94,0.00,0.00,255,0.00
-0.10,0.45,0.19,-153.94,0.00,0.00,255,0.00
-0.10,0.45,0.10,-153.95,0.00,0.00,255,0.00
-0.10,0.45,0.05,-153.95,0.00,0.00,255,0.00
-0.10,0.45,0.22,-153.95,0.00,0.00,255,0.00
-0.10,0.45,0.75,-153.94,0.00,0.00,255,0.00
-0.10,0.45,0.60,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.14,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.03,-153.91,0.00,0.00,255,0.00
-0.10,0.45,0.35,-153.92,0.00,0.00,255,0.00
-0.10,0.45,0.77,-153.93,0.00,2.06,255,0.00
-0.10,0.45,1.27,-153.95,0.00,2.06,255,0.00
-0.10,0.45,2.22,-153.99,0.00,2.06,255,0.00
-0.10,0.45,4.25,-154.06,0.00,6.18,255,0.00
-0.16,1.02,5.26,-154.18,0.00,6.18,239,0.00
-0.17,0.84,3.88,-154.25,0.00,4.12,239,0.00
0.11,-1.91,4.88,-154.34,0.00,6.18,239,0.00
0.16,-0.99,5.20,-154.47,-2.06,6.18,239,0.00
0.17,-0.83,2.86,-154.55,0.00,0.00,239,0.00
0.17,-0.80,0.69,-154.56,0.00,0.00,239,0.00
0.17,-0.79,0.19,-154.57,0.00,0.00,239,0.00
0.17,-0.79,0.69,-154.57,-2.06,0.00,239,0.00
0.17,-0.79,2.08,-154.60,-4.12,0.00,239,0.00
0.17,-0.79,3.25,-154.67,-4.12,0.00,239,0.00
0.17,-0.79,2.26,-154.73,-2.06,0.00,239,0.00
0.17,-0.79,0.99,-154.75,0.00,0.00,239,0.00
0.17,-0.79,0.98,-154.77,0.00,0.00,239,0.00
0.17,-0.79,0.84,-154.79,0.00,0.00,239,0.00
0.17,-0.79,0.87,-154.80,0.00,0.00,239,0.00
0.17,-0.79,0.75,-154.81,0.00,0.00,239,0.00
0.17,-0.79,0.79,-154.83,0.00,0.00,239,0.00
0.17,-0.79,0.46,-154.84,0.00,0.00,239,0.00
0.17,-0.79,0.23,-154.84,0.00,0.00,239,0.00
0.17,-0.79,0.10,-154.85,0.00,0.00,239,0.00
0.17,-0.79,0.01,-154.85,0.00,0.00,239,0.00
0.17,-0.79,0.37,-154.86,0.00,0.00,239,0.00
0.17,-0.79,0.23,-154.86,0.00,0.00,239,0.00
0.17,-0.79,0.06,-154.87,0.00,0.00,239,0.00
0.17,-0.79,0.02,-154.87,0.00,0.00,239,0.00
0.17,-0.79,0.12,-154.86,0.00,0.00,175,0.00
0.17,-0.79,0.08,-154.86,0.00,0.00,239,0.00
0.17,-0.79,0.07,-154.86,0.00,0.00,239,0.00
0.17,-0.79,0.05,-154.86,0.00,0.00,239,0.00
0.17,-0.79,0.05,-154.86,0.00,0.00,239,0.00
0.17,-0.79,0.05,-154.85,0.00,0.00,239,0.00
0.17,-0.79,0.05,-154.85,0.00,0.00,239,100.00
0.17,-0.79,0.00,-154.83,0.00,0.00,239,100.00
0.17,-0.79,2.33,-154.87,26.79,24.73,239,100.00
0.17,-0.79,3.18,-154.93,59.75,72.12,239,100.00
0.17,-0.79,2.97,-154.97,51.51,98.90,239,100.00
0.17,-0.79,9.56,-155.13,43.27,92.72,239,100.00
0.17,-0.79,19.06,-155.51,57.69,84.48,239,100.00
0.17,-0.79,18.99,-155.89,65.93,92.72,239,100.00
0.17,-0.79,22.81,-156.34,63.87,98.90,239,100.00
0.17,-0.79,25.06,-156.84,74.18,100.96,239,100.00
0.17,-0.79,23.38,-157.31,74.18,105.08,239,100.00
0.17,-0.79,22.84,-157.77,76.24,100.96,223,100.00
0.17,-0.79,20.67,-158.19,76.24,100.96,223,100.00
2.63,-24.16,17.96,-158.57,82.42,100.96,223,100.00
4.82,-32.69,15.64,-158.89,82.42,96.84,223,100.00
6.13,-13.77,9.77,-159.11,103.02,90.66,223,100.00
6.85,-10.80,8.35,-158.98,125.69,76.24,223,100.00
7.25,-34.76,30.03,-158.39,123.63,82.42,223,100.00
7.47,-34.85,33.17,-157.71,115.38,86.54,223,100.00
7.59,-34.90,30.10,-157.11,119.51,76.24,223,100.00
7.66,-34.93,38.10,-156.36,125.69,67.99,223,100.00
7.69,-34.95,46.16,-155.42,121.57,72.12,255,100.00
7.71,-34.96,47.85,-154.44,123.63,72.12,239,100.00
7.72,-34.96,49.16,-153.45,125.69,65.93,239,100.00
5.41,-12.93,51.18,-152.40,125.69,65.93,239,100.00
3.58,-6.98,52.05,-151.33,127.75,67.99,255,100.00
1.94,-0.60,49.52,-150.27,125.69,76.24,247,100.00
0.83,1.79,40.12,-149.39,119.51,88.60,247,100.00
-0.03,4.48,31.21,-148.71,115.38,94.78,247,100.00
-0.15,1.22,22.24,-148.21,111.26,100.96,247,100.00
-0.17,0.88,14.41,-147.90,107.14,103.02,247,100.00
-0.17,0.81,9.48,-147.71,105.08,103.02,247,100.00
-0.17,0.79,5.96,-147.59,103.02,98.90,247,100.00
-0.17,0.79,3.34,-147.52,98.90,100.96,247,100.00
-0.17,0.79,1.02,-147.50,96.84,96.84,247,100.00
-0.17,0.79,0.95,-147.52,94.78,100.96,247,100.00
-0.17,0.79,2.34,-147.58,92.72,100.96,247,100.00
-0.17,0.79,3.69,-147.66,88.60,98.90,247,100.00
-0.17,0.79,7.11,-147.79,88.60,100.96,247,100.00
-0.17,0.79,8.69,-147.98,90.66,100.96,247,100.00
-0.17,0.79,8.27,-148.18,86.54,100.96,247,100.00
-0.17,0.79,7.46,-148.38,90.66,98.90,247,100.00
-0.17,0.79,4.84,-148.49,92.72,96.84,247,100.00
-0.17,0.79,4.32,-148.59,92.72,100.96,247,100.00
-0.17,0.79,4.93,-148.70,92.72,98.90,247,100.00
-0.17,0.79,4.25,-148.78,96.84,100.96,247,100.00
-0.17,0.79,4.35,-148.87,94.78,103.02,247,100.00
-0.17,0.79,4.45,-148.97,94.78,98.90,247,100.00
-0.17,0.79,3.01,-149.05,96.84,103.02,247,100.00
-0.17,0.79,1.68,-149.11,94.78,98.90,243,100.00
-0.17,0.79,0.37,-149.13,96.84,100.96,243,100.00
-1.03,3.01,0.28,-149.13,96.84,98.90,251,100.00
-1.60,3.05,0.17,-149.12,98.90,100.96,251,100.00
-3.94,3.67,1.18,-149.14,94.78,103.02,251,100.00
-5.65,4.98,2.86,-149.19,94.78,103.02,251,100.00
-6.59,6.14,3.83,-149.26,92.72,100.96,251,100.00
-7.10,6.93,4.84,-149.35,96.84,103.02,251,100.00
-7.39,7.82,5.98,-149.46,92.72,107.14,251,100.00
-7.55,10.85,7.89,-149.63,92.72,105.08,251,100.00
-7.63,11.16,7.98,-149.79,92.72,107.14,251,100.00
-7.68,14.46,9.34,-149.95,90.66,109.20,251,100.00
-7.70,26.25,13.20,-150.20,88.60,109.20,251,100.00
-7.72,34.96,16.55,-150.51,88.60,113.32,255,100.00
-7.73,34.96,20.04,-150.89,84.48,117.45,247,100.00
-7.73,34.97,24.91,-151.33,80.36,123.63,247,100.00
-5.42,12.93,32.56,-151.95,78.30,127.75,247,100.00
-3.58,7.00,38.36,-152.73,74.18,131.87,247,100.00
-1.94,0.61,41.25,-153.57,80.36,127.75,247,100.00
-0.83,-1.79,38.01,-154.51,92.72,111.26,247,100.00
-0.35,-0.81,22.38,-155.09,94.78,109.20,247,100.00
-0.22,0.29,11.91,-155.38,94.78,105.08,183,100.00
-0.18,0.67,6.20,-155.55,94.78,96.84,247,100.00
-0.18,0.76,3.04,-155.60,96.84,96.84,247,100.00
-0.18,0.79,3.38,-155.63,92.72,103.02,247,100.00
-0.18,0.79,5.33,-155.73,96.84,103.02,247,100.00
-0.17,0.79,3.86,-155.80,96.84,100.96,239,100.00
-0.17,0.79,3.47,-155.88,92.72,100.96,239,100.00
0.11,-1.92,3.42,-155.93,96.84,103.02,239,100.00
0.16,-0.99,1.69,-155.98,98.90,98.90,239,100.00
0.17,-0.83,0.14,-155.97,96.84,98.90,239,100.00
0.17,-0.80,0.88,-155.95,100.96,98.90,239,100.00
0.17,-0.79,2.15,-155.89,100.96,103.02,239,100.00
0.17,-0.79,1.47,-155.85,96.84,98.90,239,100.00
0.17,-0.79,1.78,-155.83,98.90,96.84,239,100.00
0.17,-0.79,3.05,-155.74,100.96,103.02,239,100.00
0.17,-0.79,1.75,-155.71,100.96,98.90,239,100.00
0.17,-0.79,2.71,-155.65,96.84,98.90,239,100.00
0.17,-0.79,2.47,-155.59,100.96,98.90,239,100.00
0.17,-0.79,2.71,-155.54,100.96,98.90,239,100.00
0.17,-0.79,3.30,-155.46,98.90,98.90,239,100.00
0.17,-0.79,2.62,-155.41,98.90,98.90,239,100.00
0.17,-0.79,3.75,-155.34,103.02,100.96,239,100.00
0.17,-0.79,4.03,-155.24,103.02,98.90,239,100.00
0.17,-0.79,3.12,-155.17,96.84,98.90,239,100.00
0.17,-0.79,2.44,-155.11,100.96,98.90,239,100.00
0.17,-0.79,2.62,-155.07,100.96,100.96,239,100.00
0.17,-0.79,2.65,-155.02,100.96,96.84,239,100.00
0.17,-0.79,2.84,-154.94,96.84,98.90,239,100.00
0.17,-0.79,2.39,-154.90,103.02,100.96,239,100.00
0.17,-0.79,3.89,-154.83,98.90,98.90,239,100.00
0.17,-0.79,3.52,-154.76,100.96,94.78,239,100.00
0.17,-0.79,3.77,-154.66,100.96,100.96,239,100.00
0.17,-0.79,1.86,-154.62,100.96,100.96,239,100.00
0.17,-0.79,2.08,-154.59,98.90,98.90,239,100.00
0.17,-0.79,2.93,-154.54,100.96,98.90,239,100.00
0.17,-0.79,3.03,-154.47,103.02,100.96,239,100.00
0.17,-0.79,3.28,-154.39,103.02,100.96,239,100.00
0.17,-0.79,2.17,-154.33,98.90,98.90,239,100.00
0.17,-0.79,1.31,-154.32,96.84,98.90,239,100.00
0.17,-0.79,1.96,-154.29,100.96,98.90,239,100.00
0.17,-0.79,3.96,-154.22,100.96,96.84,239,100.00
0.17,-0.79,4.47,-154.12,100.96,98.90,239,100.00
0.17,-0.79,3.61,-154.04,100.96,100.96,239,100.00
0.17,-0.79,4.02,-153.96,103.02,98.90,239,100.00
0.17,-0.79,3.67,-153.87,98.90,98.90,239,100.00
0.17,-0.79,3.58,-153.82,100.96,96.84,239,100.00
0.17,-0.79,4.75,-153.72,100.96,103.02,239,100.00
0.17,-0.79,4.60,-153.64,103.02,98.90,239,100.00
0.17,-0.79,5.25,-153.52,100.96,98.90,239,100.00
0.17,-0.79,4.55,-153.42,100.96,100.96,239,100.00
0.17,-0.79,3.69,-153.34,103.02,98.90,239,100.00
0.17,-0.79,3.83,-153.27,96.84,98.90,239,100.00
0.17,-0.79,2.86,-153.22,100.96,96.84,239,100.00
0.17,-0.79,4.34,-153.12,100.96,100.96,239,100.00
0.17,-0.79,3.82,-153.04,103.02,98.90,239,100.00
0.17,-0.79,3.54,-152.96,100.96,98.90,239,100.00
0.17,-0.79,2.14,-152.90,98.90,100.96,239,100.00
0.17,-0.79,1.15,-152.89,100.96,100.96,239,100.00
0.17,-0.79,2.49,-152.86,103.02,98.90,239,100.00
0.17,-0.79,3.24,-152.80,98.90,98.90,239,100.00
0.17,-0.79,3.29,-152.73,100.96,98.90,239,100.00
0.17,-0.79,3.59,-152.67,100.96,98.90,239,100.00
0.17,-0.79,3.21,-152.59,100.96,100.96,239,100.00
0.17,-0.79,3.17,-152.53,98.90,98.90,239,100.00
0.17,-0.79,2.54,-152.47,98.90,96.84,239,100.00
0.17,-0.79,3.10,-152.41,100.96,98.90,239,100.00
0.17,-0.79,2.73,-152.35,103.02,98.90,239,100.00
0.17,-0.79,1.88,-152.32,98.90,98.90,239,100.00
0.17,-0.79,1.42,-152.29,100.96,100.96,239,100.00
0.17,-0.79,1.80,-152.27,100.96,98.90,239,100.00
0.17,-0.79,2.63,-152.22,98.90,98.90,239,100.00
0.17,-0.79,3.28,-152.16,100.96,98.90,239,100.00
0.17,-0.79,4.56,-152.07,103.02,98.90,239,100.00
0.17,-0.79,4.38,-151.97,100.96,100.96,239,100.00
0.17,-0.79,3.49,-151.90,98.90,98.90,239,100.00
0.17,-0.79,3.99,-151.81,98.90,98.90,239,100.00
0.17,-0.79,4.18,-151.73,103.02,98.90,239,100.00
0.17,-0.79,5.27,-151.62,103.02,98.90,239,100.00
0.17,-0.79,4.89,-151.51,100.96,98.90,239,100.00
0.17,-0.79,3.41,-151.41,100.96,100.96,239,100.00
